2026-05-09 00:41:04 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:31:17 [http-nio-8080-Acceptor] ERROR org.apache.tomcat.util.net.Acceptor - Socket accept failed
java.nio.channels.AsynchronousCloseException
	at java.base/java.nio.channels.spi.AbstractInterruptibleChannel.end(AbstractInterruptibleChannel.java:218)
	at java.base/sun.nio.ch.ServerSocketChannelImpl.end(ServerSocketChannelImpl.java:372)
	at java.base/sun.nio.ch.ServerSocketChannelImpl.accept(ServerSocketChannelImpl.java:397)
	at org.apache.tomcat.util.net.NioEndpoint.serverSocketAccept(NioEndpoint.java:532)
	at org.apache.tomcat.util.net.NioEndpoint.serverSocketAccept(NioEndpoint.java:71)
	at org.apache.tomcat.util.net.Acceptor.run(Acceptor.java:127)
	at java.base/java.lang.Thread.run(Thread.java:1516)
2026-05-09 18:31:18 [restartedMain] INFO  com.lmi.crm.CrmApplication - Starting CrmApplication using Java 26.0.1 with PID 23775 (/Users/ajay/personal/lmi-crm/target/classes started by ajay in /Users/ajay/personal/lmi-crm)
2026-05-09 18:31:18 [restartedMain] DEBUG com.lmi.crm.CrmApplication - Running with Spring Boot v4.0.5, Spring v7.0.6
2026-05-09 18:31:18 [restartedMain] INFO  com.lmi.crm.CrmApplication - The following 1 profile is active: "local"
2026-05-09 18:31:18 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-05-09 18:31:18 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-05-09 18:31:18 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-05-09 18:31:23 [restartedMain] DEBUG com.lmi.crm.config.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-05-09 18:31:23 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-05-09 18:31:23 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:31:23 [restartedMain] INFO  com.lmi.crm.CrmApplication - Started CrmApplication in 5.802 seconds (process running for 579.096)
2026-05-09 18:31:23 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /v3/api-docs endpoint is enabled by default. To disable it in production, set the property 'springdoc.api-docs.enabled=false'
2026-05-09 18:31:23 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /swagger-ui.html endpoint is enabled by default. To disable it in production, set the property 'springdoc.swagger-ui.enabled=false'
2026-05-09 18:36:23 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:41:23 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:46:23 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:50:09 [HikariPool-3:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-3 - Thread starvation or clock leap detected (housekeeper delta=3m18s647ms).
2026-05-09 18:50:55 [restartedMain] INFO  com.lmi.crm.CrmApplication - Starting CrmApplication using Java 26.0.1 with PID 24369 (/Users/ajay/personal/lmi-crm/target/classes started by ajay in /Users/ajay/personal/lmi-crm)
2026-05-09 18:50:55 [restartedMain] DEBUG com.lmi.crm.CrmApplication - Running with Spring Boot v4.0.5, Spring v7.0.6
2026-05-09 18:50:55 [restartedMain] INFO  com.lmi.crm.CrmApplication - The following 1 profile is active: "local"
2026-05-09 18:50:55 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-05-09 18:50:55 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-05-09 18:50:55 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-05-09 18:51:01 [restartedMain] DEBUG com.lmi.crm.config.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-05-09 18:51:01 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-05-09 18:51:01 [restartedMain] INFO  com.lmi.crm.CrmApplication - Started CrmApplication in 6.869 seconds (process running for 7.096)
2026-05-09 18:51:01 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /v3/api-docs endpoint is enabled by default. To disable it in production, set the property 'springdoc.api-docs.enabled=false'
2026-05-09 18:51:01 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /swagger-ui.html endpoint is enabled by default. To disable it in production, set the property 'springdoc.swagger-ui.enabled=false'
2026-05-09 18:51:01 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-09 18:54:04 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-09 18:54:04 [http-nio-8080-exec-1] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — POST /api/auth/login
2026-05-09 18:54:04 [http-nio-8080-exec-1] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — no Bearer token, continuing as anonymous — POST /api/auth/login
2026-05-09 18:54:04 [http-nio-8080-exec-1] INFO  com.lmi.crm.auth.AuthController - POST /api/auth/login — identifier: nagpalajay@gmail.com
2026-05-09 18:54:04 [http-nio-8080-exec-1] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — attempting — identifier: nagpalajay@gmail.com
2026-05-09 18:54:04 [http-nio-8080-exec-1] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — user found — userId: 1, role: SUPER_ADMIN, status: ACTIVE
2026-05-09 18:54:04 [http-nio-8080-exec-1] DEBUG com.lmi.crm.config.JwtUtil - JWT generated — userId: 1, role: SUPER_ADMIN, expiresAt: Sun May 10 18:54:04 IST 2026
2026-05-09 18:54:04 [http-nio-8080-exec-1] INFO  com.lmi.crm.auth.AuthServiceImpl - login — success — userId: 1, role: SUPER_ADMIN
2026-05-09 18:54:04 [http-nio-8080-exec-1] INFO  com.lmi.crm.auth.AuthController - POST /api/auth/login — success — userId: 1, role: SUPER_ADMIN
2026-05-09 18:55:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — POST /api/groups
2026-05-09 18:55:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-09 18:55:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 1
2026-05-09 18:55:47 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 1, role: SUPER_ADMIN — POST /api/groups
2026-05-09 18:55:47 [http-nio-8080-exec-5] INFO  c.lmi.crm.controller.GroupController - POST /api/groups — requestingUserId: 1
2026-05-09 18:55:50 [http-nio-8080-exec-5] INFO  c.lmi.crm.service.GroupServiceImpl - Group created — id: 3, licenseeId: 2, createdBy: 1
2026-05-09 18:55:51 [http-nio-8080-exec-5] INFO  c.lmi.crm.controller.GroupController - POST /api/groups — created groupId: 3 — requestingUserId: 1
2026-05-09 18:56:01 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-10 11:46:12 [restartedMain] INFO  com.lmi.crm.CrmApplication - Starting CrmApplication using Java 17.0.18 with PID 41178 (/Users/shubhankarbhanot/lmi_crm/lmi-crm/target/classes started by shubhankarbhanot in /Users/shubhankarbhanot/lmi_crm/lmi-crm)
2026-05-10 11:46:12 [restartedMain] DEBUG com.lmi.crm.CrmApplication - Running with Spring Boot v4.0.5, Spring v7.0.6
2026-05-10 11:46:12 [restartedMain] INFO  com.lmi.crm.CrmApplication - The following 1 profile is active: "local"
2026-05-10 11:46:14 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-05-10 11:46:14 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-05-10 11:46:14 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.util.UtilityElf - Class org.postgresql.Driver found in Thread context class loader TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
org.springframework.boot.devtools.restart.classloader.RestartClassLoader@516a8615

2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - HikariPool-1 - configuration:
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - allowPoolSuspension.............false
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - autoCommit......................true
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - catalog.........................none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - connectionInitSql...............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - connectionTestQuery.............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - connectionTimeout...............20000
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - credentials.....................com.zaxxer.hikari.util.Credentials@7dcff7ab
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - credentialsProvider.............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - credentialsProviderClassName....none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - dataSource......................none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceClassName.............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceJNDI..................none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceProperties............{password=<masked>}
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - driverClassName................."org.postgresql.Driver"
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - exceptionOverride...............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - exceptionOverrideClassName......none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckProperties...........{}
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckRegistry.............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - idleTimeout.....................300000
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - initializationFailTimeout.......1
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - isolateInternalQueries..........false
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - jdbcUrl.........................jdbc:postgresql://aws-1-ap-southeast-2.pooler.supabase.com:5432/postgres?user=postgres.pitjixglbimefmncrihg&password=<masked>
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - keepaliveTime...................120000
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - leakDetectionThreshold..........20000
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - maxLifetime.....................600000
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - maximumPoolSize.................2
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - metricRegistry..................none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - metricsTrackerFactory...........none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - minimumIdle.....................1
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - password........................<masked>
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - poolName........................"HikariPool-1"
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - readOnly........................false
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - registerMbeans..................false
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - scheduledExecutor...............none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - schema..........................none
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - threadFactory...................internal
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - transactionIsolation............default
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - username........................"postgres.pitjixglbimefmncrihg"
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.HikariConfig - validationTimeout...............5000
2026-05-10 11:46:14 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-05-10 11:46:14 [restartedMain] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Attempting to create/setup new connection (3c91d70c-da5e-4038-8100-4c48c4e05ccf)
2026-05-10 11:46:19 [restartedMain] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Established new connection (3c91d70c-da5e-4038-8100-4c48c4e05ccf)
2026-05-10 11:46:19 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@6e187d67
2026-05-10 11:46:19 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-05-10 11:46:19 [HikariPool-1:housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Before cleanup stats (total=1/2, idle=0/1, active=1, waiting=0)
2026-05-10 11:46:19 [HikariPool-1:housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After  cleanup stats (total=1/2, idle=0/1, active=1, waiting=0)
2026-05-10 11:46:19 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Attempting to create/setup new connection (4f0e06f9-cb2c-4b4c-8dfe-18c788b5cf5c)
2026-05-10 11:46:22 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Established new connection (4f0e06f9-cb2c-4b4c-8dfe-18c788b5cf5c)
2026-05-10 11:46:22 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@27644e64
2026-05-10 11:46:22 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=2/2, idle=2/1, active=0, waiting=0)
2026-05-10 11:46:28 [restartedMain] DEBUG com.lmi.crm.config.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-05-10 11:46:30 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-05-10 11:46:30 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
2026-05-10 11:46:30 [restartedMain] INFO  com.lmi.crm.CrmApplication - Started CrmApplication in 17.729 seconds (process running for 17.952)
2026-05-10 11:46:30 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /v3/api-docs endpoint is enabled by default. To disable it in production, set the property 'springdoc.api-docs.enabled=false'
2026-05-10 11:46:30 [restartedMain] WARN  o.s.c.events.SpringDocAppInitializer - SpringDoc /swagger-ui.html endpoint is enabled by default. To disable it in production, set the property 'springdoc.swagger-ui.enabled=false'
2026-05-10 11:46:31 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-10 11:46:31 [http-nio-8080-exec-2] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — POST /api/auth/login
2026-05-10 11:46:31 [http-nio-8080-exec-2] WARN  com.lmi.crm.config.JwtUtil - JWT validation failed — token expired: JWT expired 135947978 milliseconds ago at 2026-05-08T16:30:44.000Z. Current time: 2026-05-10T06:16:31.978Z. Allowed clock skew: 0 milliseconds.
2026-05-10 11:46:31 [http-nio-8080-exec-2] WARN  com.lmi.crm.config.JwtAuthFilter - JWT filter — invalid token rejected — POST /api/auth/login
2026-05-10 11:46:32 [http-nio-8080-exec-2] INFO  com.lmi.crm.auth.AuthController - POST /api/auth/login — identifier: 3ad660f15e4e36@sandbox.smtp.mailtrap.io
2026-05-10 11:46:32 [http-nio-8080-exec-2] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — attempting — identifier: 3ad660f15e4e36@sandbox.smtp.mailtrap.io
2026-05-10 11:46:32 [http-nio-8080-exec-2] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — user found — userId: 2, role: LICENSEE, status: ACTIVE
2026-05-10 11:46:32 [http-nio-8080-exec-2] WARN  com.lmi.crm.auth.AuthServiceImpl - login — failed — wrong password — userId: 2
2026-05-10 11:46:32 [http-nio-8080-exec-2] WARN  c.l.c.e.GlobalExceptionHandler - RuntimeException: Invalid credentials
2026-05-10 11:46:32 [http-nio-8080-exec-2] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [java.lang.RuntimeException: Invalid credentials]
2026-05-10 11:46:38 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — POST /api/auth/login
2026-05-10 11:46:38 [http-nio-8080-exec-4] WARN  com.lmi.crm.config.JwtUtil - JWT validation failed — token expired: JWT expired 135954358 milliseconds ago at 2026-05-08T16:30:44.000Z. Current time: 2026-05-10T06:16:38.358Z. Allowed clock skew: 0 milliseconds.
2026-05-10 11:46:38 [http-nio-8080-exec-4] WARN  com.lmi.crm.config.JwtAuthFilter - JWT filter — invalid token rejected — POST /api/auth/login
2026-05-10 11:46:38 [http-nio-8080-exec-4] INFO  com.lmi.crm.auth.AuthController - POST /api/auth/login — identifier: 3ad660f15e4e36@sandbox.smtp.mailtrap.io
2026-05-10 11:46:38 [http-nio-8080-exec-4] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — attempting — identifier: 3ad660f15e4e36@sandbox.smtp.mailtrap.io
2026-05-10 11:46:39 [http-nio-8080-exec-4] DEBUG com.lmi.crm.auth.AuthServiceImpl - login — user found — userId: 2, role: LICENSEE, status: ACTIVE
2026-05-10 11:46:39 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtUtil - JWT generated — userId: 2, role: LICENSEE, expiresAt: Mon May 11 11:46:39 IST 2026
2026-05-10 11:46:39 [http-nio-8080-exec-4] INFO  com.lmi.crm.auth.AuthServiceImpl - login — success — userId: 2, role: LICENSEE
2026-05-10 11:46:39 [http-nio-8080-exec-4] INFO  com.lmi.crm.auth.AuthController - POST /api/auth/login — success — userId: 2, role: LICENSEE
